template_id,display_name,category,category_mask,category_depth,sellable_status,baseline_price,max_buy_price,liquidity_tier,enabled,source,confidence,notes
Scattergun_Prototype,Standard GRDA 44,weapons/ranged,67239936,2,known,3400,2720,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Scattergun_Prototype0,Artisan GRDA 44,weapons/ranged,67239936,2,known,6600,5280,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Scattergun_Prototype1,House GRDA 44,weapons/ranged,67239936,2,known,21000,16800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Scattergun_Prototype2,Adept GRDA 44,weapons/ranged,67239936,2,known,35000,28000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Scattergun_Prototype3,Regis GRDA 44,weapons/ranged,67239936,2,known,57000,45600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Schematic_UniqueBattleRifle,The Tapper Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Schematic_UniqueBikeBoost,Night Rider Sandbike Boost Mk2 Schematic,schematics/vehicles,117637120,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniqueBuggyBoost,Rattler Boost Module Mk3 Schematic,schematics/vehicles,117637120,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Schematic_UniqueChoamSword,Pseudo Pulse-Sword Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniqueCutteray2,Sim's Cutter Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Schematic_UniqueCutteray3,Olef's Quickcutter Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniqueCutteray4,Callie's Breaker Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Schematic_UniqueCutteray5,Tarl Cutteray Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Schematic_UniqueCutteray6,Sandflies Carver Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Schematic_UniqueDewReaper,Buoyant Reaper Mk2 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniqueDirk,Searing Shiv Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Schematic_UniqueFlamethrower,Shaitan's Tongue Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Schematic_UniqueForgeChest,Syndicate Chestplate Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Schematic_UniqueForgeFeet,Syndicate Boots Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Schematic_UniqueForgeHands,Syndicate Gauntlets Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Schematic_UniqueForgeHead,Syndicate Helmet Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Schematic_UniqueForgeLegs,Syndicate Pants Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Schematic_UniqueLiterjon,Hajra Literjon Mk1 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Schematic_UniqueMaulaPistol,Way of the Fallen Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Schematic_UniqueOathbreakerChest,Oathbreaker Chestpiece Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniqueOathbreakerFeet,Oathbreaker Boots Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniqueOathbreakerHands,Oathbreaker Gauntlets Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniqueOathbreakerHead,Oathbreaker Headwrap Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniqueOathbreakerLegs,Oathbreaker Pants Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniquePincushionChest,Aren's Chestpiece Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Schematic_UniquePincushionFeet,Aren's Boots Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Schematic_UniquePincushionHands,Aren's Gloves Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Schematic_UniquePincushionHead,Aren's Mask Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Schematic_UniquePincushionLegs,Aren's Pants Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Schematic_UniqueRapier,Poison Mist Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Schematic_UniqueSMG,Abulurd's Rapture Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Schematic_UniqueScattergun,Shredder Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Schematic_UniqueSuspensor,The Emperor's Wings Mk1 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Schematic_UniqueThopterBoost,Stormrider Boost Module Mk4 Schematic,schematics/vehicles,117637120,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Schematic_UniqueThumper,Clapper Mk4 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
ScrapMetal,Salvaged Metal,resources/raw,16842752,2,known,2,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
ScrapMetalKnife,Scrap Metal Knife,weapons/melee,67174400,2,known,50,40,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
ScrapMetalKnife_NPENPC,Scrap Metal Knife,weapons/melee,67174400,2,known,50,40,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
SeekerChassis,Seeker Chassis,unknown,0,0,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ShigawireGarotte,Shigawire Garotte,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Shotgun_Unique_Blood_06,Penetrator,weapons/ranged,67239936,2,known,130000,104000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
Shotgun_Unique_Blood_06_Schematic,Penetrator Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Shotgun_Unique_Explosive_04,House Burst Drillshot,weapons/ranged,67239936,2,known,56000,44800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
Shotgun_Unique_Explosive_04_Schematic,House Burst Drillshot Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Shotgun_Unique_Explosive_05,Adept Burst Drillshot,weapons/ranged,67239936,2,known,86000,68800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
Shotgun_Unique_Explosive_05_Schematic,Adept Burst Drillshot Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Shotgun_Unique_Explosive_06,Regis Burst Drillshot,weapons/ranged,67239936,2,known,130000,104000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
Shotgun_Unique_Explosive_06_Schematic,Regis Burst Drillshot Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Shotgun_Unique_LargeMag_06,Ambition,unknown,0,0,known,130000,104000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Shotgun_Unique_LargeMag_06_Schematic,Ambition Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SietchMnemeticFilm,Minimic Film,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Silicone,Silicone Block,resources/refined,16908288,2,known,45,36,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Sinkchart,Sinkchart,unknown,0,0,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
SmallSpiceRefinery,Small Spice Refinery Patent,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SmugDmr3,Artisan JABAL Spitdart,weapons/ranged,67239936,2,known,6600,5280,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SmugDmr4,House JABAL Spitdart,weapons/ranged,67239936,2,known,21000,16800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SmugDmr5,Adept JABAL Spitdart,weapons/ranged,67239936,2,known,35000,28000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SmugDmr6,Regis JABAL Spitdart,weapons/ranged,67239936,2,known,57000,45600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SmugShot3,House Drillshot FK7,weapons/ranged,67239936,2,known,21000,16800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SmugShot4,Adept Drillshot FK7,weapons/ranged,67239936,2,known,35000,28000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SmugShot5,Regis Drillshot FK7,weapons/ranged,67239936,2,known,57000,45600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
