template_id,display_name,category,category_mask,category_depth,sellable_status,baseline_price,max_buy_price,price_floor,price_ceiling,liquidity_tier,enabled,source,confidence,notes
SandbikeEngine_Unique_Speed_2,Mohandis Sandbike Engine Mk2,vehicles/sandbike,100728832,2,validated,17000,13600,17000,17000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2; unique_schematic=yes
SandbikeEngine_Unique_Speed_2_Schematic,Mohandis Sandbike Engine Mk2 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
SandbikeEngine_Unique_Speed_3,Mohandis Sandbike Engine Mk3,vehicles/sandbike,100728832,2,validated,62000,49600,62000,62000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
SandbikeEngine_Unique_Speed_3_Schematic,Mohandis Sandbike Engine Mk3 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SandbikeEngine_Unique_Speed_4,Mohandis Sandbike Engine Mk4,vehicles/sandbike,100728832,2,validated,130000,104000,130000,130000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
SandbikeEngine_Unique_Speed_4_Schematic,Mohandis Sandbike Engine Mk4 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SandbikeEngine_Unique_Speed_5,Mohandis Sandbike Engine Mk5,vehicles/sandbike,100728832,2,validated,200000,160000,200000,200000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
SandbikeEngine_Unique_Speed_5_Schematic,SandbikeEngine_Unique_Speed_5_Schematic,schematics/vehicles,117637120,2,validated,12000,9600,12000,12000,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeEngine_Unique_Speed_6,Mohandis Sandbike Engine Mk6,vehicles/sandbike,100728832,2,validated,310000,248000,310000,310000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
SandbikeEngine_Unique_Speed_6_Schematic,Mohandis Sandbike Engine Mk6 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandbikeGenerator_0,SandbikeGenerator_0,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeGenerator_1,SandbikeGenerator_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=4
SandbikeGenerator_2,Sandbike PSU Mk2,vehicles/sandbike,100728832,2,validated,2600,2080,2600,2600,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
SandbikeGenerator_3,Sandbike PSU Mk3,vehicles/sandbike,100728832,2,validated,5200,4160,5200,5200,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SandbikeGenerator_4,Sandbike PSU Mk4,vehicles/sandbike,100728832,2,validated,13000,10400,13000,13000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SandbikeGenerator_5,Sandbike PSU Mk5,vehicles/sandbike,100728832,2,validated,30000,24000,30000,30000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SandbikeGenerator_6,Sandbike PSU Mk6,vehicles/sandbike,100728832,2,validated,49000,39200,49000,49000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandbikeHull_0,SandbikeHull_0,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeHull_1,SandbikeHull_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=2
SandbikeHull_2,Sandbike Hull Mk2,vehicles/sandbike,100728832,2,validated,5100,4080,5100,5100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
SandbikeHull_3,Sandbike Hull Mk3,vehicles/sandbike,100728832,2,validated,11000,8800,11000,11000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SandbikeHull_4,Sandbike Hull Mk4,vehicles/sandbike,100728832,2,validated,29000,23200,29000,29000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SandbikeHull_5,Sandbike Hull Mk5,vehicles/sandbike,100728832,2,validated,59000,47200,59000,59000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SandbikeHull_6,Sandbike Hull Mk6,vehicles/sandbike,100728832,2,validated,92000,73600,92000,92000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandbikeInventory_0,Scrap Sandbike Inventory,vehicles/sandbike,100728832,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
SandbikeInventory_1,SandbikeInventory_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeInventory_2,SandbikeInventory_2,vehicles/sandbike,100728832,2,validated,1800,1440,1800,1800,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeLocomotionBackCenter_0,SandbikeLocomotionBackCenter_0,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeLocomotionBackCenter_1,SandbikeLocomotionBackCenter_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=2
SandbikeLocomotionFrontLeft_0,SandbikeLocomotionFrontLeft_0,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeLocomotionFrontLeft_1,SandbikeLocomotionFrontLeft_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=2
SandbikeLocomotionFrontRight_0,SandbikeLocomotionFrontRight_0,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,moderate,heuristic category and price; disabled until real price validation; observed_count=2; reviewed seed set for DASH artificial Exchange populator
SandbikeLocomotionFrontRight_1,SandbikeLocomotionFrontRight_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,moderate,heuristic category and price; disabled until real price validation; observed_count=3; reviewed seed set for DASH artificial Exchange populator
SandbikeLocomotion_0,Scrap Sandbike Tread,vehicles/sandbike,100728832,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
SandbikeLocomotion_1,SandbikeLocomotion_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=3
SandbikeLocomotion_2,Sandbike Tread Mk2,vehicles/sandbike,100728832,2,validated,1400,1120,1400,1400,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
SandbikeLocomotion_3,Sandbike Tread Mk3,vehicles/sandbike,100728832,2,validated,2700,2160,2700,2700,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SandbikeLocomotion_4,Sandbike Tread Mk4,vehicles/sandbike,100728832,2,validated,7300,5840,7300,7300,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SandbikeLocomotion_5,Sandbike Tread Mk5,vehicles/sandbike,100728832,2,validated,14000,11200,14000,14000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SandbikeLocomotion_6,Sandbike Tread Mk6,vehicles/sandbike,100728832,2,validated,23000,18400,23000,23000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandbikeScanner_2,Sandbike Scanner Mk2,vehicles/sandbike,100728832,2,validated,5700,4560,5700,5700,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
SandbikeScanner_Unique_LongRange_02_Schematic,Duneman Sandbike Scanner Mk2 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
SandbikeSeat_0,SandbikeSeat_0,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeSeat_1,SandbikeSeat_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandcrawlerChassis_6,Sandcrawler Chassis Mk6,vehicles/parts,100859904,2,validated,95000,76000,95000,95000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandcrawlerEngine_6,Sandcrawler Engine Mk6,vehicles/parts,100859904,2,validated,79000,63200,79000,79000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandcrawlerEngine_Unique_Speed_06,Walker Sandcrawler Engine Mk6,vehicles/parts,100859904,2,validated,310000,248000,310000,310000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
SandcrawlerEngine_Unique_Speed_06_Schematic,SandcrawlerEngine_Unique_Speed_06_Schematic,schematics/vehicles,117637120,2,validated,3000,2400,3000,3000,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandcrawlerGenerator_6,Sandcrawler PSU Mk6,vehicles/parts,100859904,2,validated,70000,56000,70000,70000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandcrawlerHull_6,Sandcrawler Cabin Mk6,vehicles/parts,100859904,2,validated,110000,88000,110000,110000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandcrawlerLocomotion_6,Sandcrawler Tread Mk6,vehicles/parts,100859904,2,validated,18000,14400,18000,18000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandcrawlerLocomotion_Unique_WormThreat_06,Dampened Sandcrawler Treads,vehicles/parts,100859904,2,validated,79000,63200,79000,79000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
SandcrawlerLocomotion_Unique_WormThreat_06_Schematic,Dampened Sandcrawler Treads Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandcrawlerSpiceContainer_6,Sandcrawler Centrifuge Mk6,vehicles/parts,100859904,2,validated,110000,88000,110000,110000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandcrawlerSpiceContainer_Unique_Capacity_6,Upgraded Regis Spice Container,vehicles/parts,100859904,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
SandcrawlerSpiceContainer_Unique_Capacity_6_Schematic,Upgraded Regis Spice Container Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
